# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:50+08:00
# started_remote=2026-03-12T15:22:50+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 13043804    972 646928    0    0     0     0  190  280  0  0 100  0  0  0
 0  0      0 13044308    972 646928    0    0     0     0 1327 2246  0  1 99  0  0  0
 0  0      0 13044308    972 646928    0    0     0     0  210  306  0  0 100  0  0  0
 0  0      0 13045064    972 646908    0    0     0     0 1308 2201  0  1 99  0  0  0
 0  0      0 13045064    980 646904    0    0     0    32  173  252  0  0 98  2  0  0
 0  0      0 13044812    980 646900    0    0     0     0 1319 2212  0  0 99  0  0  0
 0  0      0 13044812    980 646908    0    0     0     0  271  403  0  0 100  0  0  0
 0  0      0 13043804    980 646912    0    0     0     0 1333 2235  0  0 100  0  0  0
 0  0      0 13043804    980 646908    0    0     0     0  237  385  0  0 100  0  0  0
 0  0      0 13044560    988 646908    0    0     0    44 1314 2201  0  1 98  2  0  0
 0  0      0 13044560    988 646908    0    0     0     0  188  291  0  0 100  0  0  0
 0  0      0 13044056    988 646908    0    0     0    64 1329 2205  0  1 99  0  0  0
 0  0      0 13044056    988 646908    0    0     0     0  200  301  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 13042796    988 646908    0    0     0     0 1292 2166  0  1 99  0  0  0
 0  0      0 13042796    996 646908    0    0     0    32  202  294  0  0 99  1  0  0
 0  0      0 13043048    996 646912    0    0     0     0 1293 2166  0  1 99  0  0  0
 0  0      0 13043048    996 646912    0    0     0    20  247  346  0  0 100  0  0  0
 0  0      0 13042292    996 646908    0    0     0     0 1267 2137  0  1 99  0  0  0
 0  0      0 13042544    996 646908    0    0     0     0  311  426  0  0 100  0  0  0
 0  0      0 13042360   1004 646908    0    0     0    56 1273 2156  0  1 98  1  0  0
 0  0      0 13042856   1004 646908    0    0     0     0  252  347  0  0 100  0  0  0
 1  0      0 13042856   1004 646912    0    0     0     4  365  601  0  0 100  0  0  0
 0  0      0 13042352   1004 646912    0    0     0     0  942 1878  0  0 99  0  0  0
 0  0      0 13042856   1008 646924    0    0     8     0  269  415  0  0 99  0  0  0
 0  0      0 13043120   1020 646940    0    0     4    44 1072 2130  0  1 99  0  0  0
 0  0      0 13043372   1020 646944    0    0     0     0  227  328  0  0 100  0  0  0
 0  0      0 13042868   1020 646944    0    0     0     0 1260 2375  0  1 99  0  0  0
 0  0      0 13042868   1020 646952    0    0     0     8  210  318  0  0 100  0  0  0
 0  0      0 13042868   1020 646952    0    0     0     0 1119 2234  0  1 99  0  0  0
 0  0      0 13042868   1028 646944    0    0     0    64  228  326  0  0 100  0  0  0
 0  0      0 13042616   1028 646948    0    0     0     0 1114 2161  0  0 99  0  0  0
 0  2      0 13042868   1032 646944    0    0     4    48  240  341  0  0 99  1  0  0
 0  0      0 13042364   1036 646948    0    0     4    60 1158 2222  0  1 99  0  0  0
 0  0      0 13042616   1036 646952    0    0     0     0  306  444  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 13042364   1044 646944    0    0     0    56 1101 2150  0  0 99  0  0  0
 0  0      0 13042364   1044 646952    0    0     0     0  219  342  0  0 100  0  0  0
 0  0      0 13042364   1044 646948    0    0     0     0 1129 2198  0  1 99  0  0  0
 0  0      0 13042364   1044 646948    0    0     0    56  220  320  0  0 100  0  0  0
 0  0      0 13042112   1044 646948    0    0     0     0 1116 2195  0  1 99  0  0  0
 0  0      0 13042112   1052 646952    0    0     0    36  186  279  0  0 100  0  0  0
 0  0      0 13042112   1052 646952    0    0     0     0 1031 2113  0  1 99  0  0  0
 0  0      0 13042112   1052 646952    0    0     0     0  210  293  0  0 100  0  0  0
 0  0      0 13041860   1052 646952    0    0     0     0 1093 2160  0  1 99  0  0  0
 0  0      0 13041860   1052 646952    0    0     0     0  205  311  0  0 100  0  0  0
 0  0      0 13041860   1060 646960    0    0     0    32 1101 2152  0  0 99  1  0  0
 0  0      0 13041860   1060 646960    0    0     0     0  208  307  0  0 100  0  0  0
 0  0      0 13041860   1060 646956    0    0     0     0 1293 2163  0  1 99  0  0  0
 0  0      0 13041860   1060 646960    0    0     0    24  332  466  0  0 100  0  0  0
 0  0      0 13042868   1060 646960    0    0     0     0 1349 2207  0  1 99  0  0  0
 0  0      0 13042472   1068 646956    0    0     0    64  238  360  0  0 100  0  0  0
 1  0      0 12996216   1068 655704    0    0  8844     0 1472 2728  1  1 97  0  0  0
18  2      0 12473740   2520 693404    0    0 40328     4 9704 15117  9  6 83  2  0  0
 1  0      0 11153080   3452 742608    0    0 11792 36224 30757 93097 31 24 43  2  0  0
 1  0      0 12722244   3540 761264    0    0 18752     4 7826 9330  4  4 89  3  0  0
 1  1      0 12538036   5760 786228    0    0 27112   440 8335 8885  6  2 88  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 12392980   5824 804028    0    0 17580     0 6663 7781  6  3 89  3  0  0
 0  1      0 12275308   5920 825432    0    0 21300     0 4995 5233  6  2 90  2  0  0
 1  0      0 12703652   6332 828304    0    0  3204    12 4249 5562  9  3 87  1  0  0
 1  0      0 12810708   6600 835296    0    0  7132    12 3065 4040  8  2 89  0  0  0
 1  0      0 12531744   6608 835296    0    0     0   252 3393 5445 10  3 87  0  0  0
 5  0      0 12680508   6868 835356    0    0   292    28 3114 4353 12  3 85  0  0  0
 0  0      0 12515228   6868 835356    0    0     0    12 3273 5152  7  2 92  0  0  0
 0  0      0 12514724   6868 835356    0    0     0     4  496  601  0  0 100  0  0  0
 0  0      0 12512256   6868 835364    0    0     0     0 1400 2254  0  1 99  0  0  0
 0  0      0 12508980   6876 835364    0    0     0   136  625  824  0  0 99  0  0  0
 0  0      0 12506964   6876 835364    0    0     0     0  929 2213  0  0 99  0  0  0
 0  0      0 12506964   6876 835360    0    0     0     0  220  323  0  0 100  0  0  0
 0  0      0 12506460   6876 835356    0    0     0     0 1120 2219  0  1 99  0  0  0
 0  0      0 12506460   6876 835360    0    0     0   484  386  543  1  0 99  0  0  0
 0  0      0 12506208   6884 835360    0    0     0    40 1329 2191  0  0 99  0  0  0
 0  0      0 12503436   6884 835428    0    0     0     0  400  572  0  0 100  0  0  0
 0  0      0 12503436   6884 835428    0    0     0     0 1106 2147  0  0 99  0  0  0
 0  0      0 12503436   6884 835424    0    0     0     0  200  304  0  0 100  0  0  0
 0  0      0 12502680   6884 835428    0    0     0     0 1279 2174  0  1 99  0  0  0
 0  0      0 12502680   6892 835428    0    0     0    56  242  344  0  0 100  0  0  0
 0  0      0 12502428   6892 835428    0    0     0    68 1358 2216  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12502428   6892 835424    0    0     0     0  238  323  0  0 100  0  0  0
 0  0      0 12502428   6892 835424    0    0     0     0 1309 2162  0  0 99  0  0  0
 1  0      0 12501700   6892 835424    0    0     0    16  316  432  0  0 100  0  0  0
 0  0      0 12501004   6900 835424    0    0     0    52 1359 2195  0  2 98  0  0  0
 0  0      0 12501004   6900 835424    0    0     0     0  226  321  0  0 100  0  0  0
 0  0      0 12498232   6900 835424    0    0     0     0 1390 2238  1  1 99  0  0  0
 0  0      0 12498484   6900 835424    0    0     0     0  220  352  0  0 100  0  0  0
 1  0      0 12498484   6900 835428    0    0     0     8  745 1258  0  0 100  0  0  0
 0  0      0 12498736   6908 835428    0    0     0    48  821 1318  0  0 99  1  0  0
 0  0      0 12498736   6908 835428    0    0     0     0  217  365  0  0 100  0  0  0
 0  0      0 12497980   6908 835432    0    0     0     0 1392 2333  0  1 99  0  0  0
 0  0      0 12497980   6908 835432    0    0     0     0  234  352  0  0 100  0  0  0
 0  0      0 12497980   6908 835436    0    0     0     4 1337 2259  0  1 99  0  0  0
 0  0      0 12497980   6916 835436    0    0     0    40  219  350  0  0 100  0  0  0
 0  0      0 12497980   6916 835432    0    0     0     0 1316 2223  0  1 99  0  0  0
 0  0      0 12497980   6916 835440    0    0     0     0  299  414  0  0 100  0  0  0
 0  0      0 12493964   6932 835440    0    0     0    72 1916 2865  1  1 97  1  0  0
 0  0      0 12494212   6940 835452    0    0     8    80  489  642  0  0 99  0  0  0
 0  0      0 12493960   6940 835452    0    0     0     0 1120 2214  0  0 99  0  0  0
 0  0      0 12493960   6940 835452    0    0     0     0  219  335  0  0 100  0  0  0
 0  0      0 12493456   6940 835448    0    0     0     0 1098 2167  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12493456   6948 835448    0    0     0   188  276  401  0  0 99  1  0  0
 0  0      0 12492952   6948 835448    0    0     0     0 1091 2161  0  0 99  0  0  0
 0  0      0 12492952   6948 835448    0    0     0     0  183  276  0  0 100  0  0  0
 0  0      0 12492448   6948 835448    0    0     0     0 1112 2155  0  1 99  0  0  0
 0  0      0 12492700   6948 835448    0    0     0     0  236  340  0  0 100  0  0  0
 0  0      0 12489928   6956 835448    0    0     0    28 1185 2275  0  1 98  1  0  0
 0  0      0 12489928   6956 835448    0    0     0    84  266  434  0  0 99  1  0  0
 0  0      0 12489172   6956 835452    0    0     0     0 1289 2268  0  1 99  0  0  0
 0  0      0 12489172   6956 835448    0    0     0     0  246  355  0  0 100  0  0  0
 0  0      0 12489424   6956 835448    0    0     0     0 1308 2197  0  0 99  0  0  0
 0  0      0 12489424   6964 835444    0    0     0    36  254  379  0  0 100  0  0  0
 0  0      0 12489172   6964 835452    0    0     0    12 1181 2310  0  1 99  0  0  0
 0  0      0 12488028   6964 835452    0    0     0     0  234  335  0  0 100  0  0  0
 0  0      0 12487776   6964 835452    0    0     0     0 1056 2156  0  1 99  0  0  0
 0  0      0 12487776   6964 835452    0    0     0     0  195  310  0  0 100  0  0  0
 0  0      0 12487272   6972 835452    0    0     0    40 1334 2306  0  1 99  1  0  0
 0  0      0 12485760   6972 835456    0    0     0     0  329  518  0  0 100  0  0  0
 1  0      0 12485760   6972 835460    0    0     0     8  596 1046  0  0 100  0  0  0
 0  0      0 12486516   6972 835456    0    0     0     0  846 1385  0  0 100  0  0  0
 0  0      0 12486516   6972 835456    0    0     0     0  189  292  0  0 100  0  0  0
 0  0      0 12486768   6980 835456    0    0     0    56 1247 2147  0  0 99  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12486768   6980 835456    0    0     0    64  226  330  0  0 100  0  0  0
 0  0      0 12486264   6980 835440    0    0     0     0 1239 2183  0  1 99  0  0  0
 0  0      0 12486264   6980 835440    0    0     0     0  236  340  0  0 100  0  0  0
 0  0      0 12485508   6980 835440    0    0     0     0 1247 2134  0  1 99  0  0  0
 0  0      0 12485508   6988 835432    0    0     0    28  247  355  0  0 99  1  0  0
 0  0      0 12487020   6988 835440    0    0     0     0 1416 2317  0  1 99  0  0  0
 0  0      0 12486564   6988 835444    0    0     0    12  555  742  0  1 99  0  0  0
 0  0      0 12483996   6988 835444    0    0     0     0 1400 2312  0  1 99  0  0  0
 0  0      0 12483996   6988 835444    0    0     0     0  191  303  0  0 100  0  0  0
 0  0      0 12482988   6996 835444    0    0     0    60 1334 2260  0  1 98  1  0  0
 0  0      0 12482988   6996 835444    0    0     0     0  223  343  0  0 100  0  0  0
 0  0      0 12482232   6996 835444    0    0     0     0 1306 2185  0  1 99  0  0  0
 0  0      0 12482232   6996 835448    0    0     0     0  213  310  0  0 100  0  0  0
 0  0      0 12482736   6996 835452    0    0     0     0 1279 2142  0  1 99  0  0  0
 0  0      0 12482736   7004 835444    0    0     0    28  254  370  0  0 98  1  0  0
 0  0      0 12481992   7004 835472    0    0     0     0 1343 2232  0  1 99  0  0  0
 0  0      0 12481992   7004 835472    0    0     0     4  286  434  0  0 100  0  0  0
 0  0      0 12480480   7004 835468    0    0     0     0 1405 2311  0  1 99  0  0  0
 0  0      0 12480480   7004 835468    0    0     0     0  219  322  0  0 100  0  0  0
 0  0      0 12479976   7012 835460    0    0     0    52 1415 2325  0  0 98  1  0  0
 1  0      0 12480480   7012 835468    0    0     0     0  300  415  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12480236   7012 835468    0    0     0    64 1328 2228  0  1 99  0  0  0
 0  0      0 12480488   7012 835468    0    0     0    64  222  340  0  0 100  0  0  0
 0  0      0 12480236   7012 835468    0    0     0     0 1298 2209  0  0 99  0  0  0
 0  0      0 12480236   7020 835468    0    0     0    40  224  324  0  0 99  1  0  0
 0  0      0 12478472   7020 835472    0    0     0     0 1291 2246  0  1 99  0  0  0
 0  0      0 12478976   7020 835472    0    0     0     8  210  306  0  0 100  0  0  0
 1  0      0 12478976   7020 835468    0    0     0     4  384  560  0  0 100  0  0  0
 0  0      0 12551600   7020 835468    0    0     0     0 1527 2438  3  1 96  0  0  0
 0  0      0 12551600   7028 835468    0    0     0    56  254  347  0  0 99  1  0  0
 0  0      0 12550604   7028 835484    0    0     0     0 1337 2240  0  1 99  0  0  0
 0  0      0 12550604   7028 835488    0    0     0     8  225  312  0  0 100  0  0  0
 0  0      0 12550604   7028 835492    0    0     0     4 1144 2187  0  0 99  0  0  0
 0  0      0 12550604   7028 835492    0    0     0     0  216  318  0  0 100  0  0  0
 0  0      0 12550604   7036 835488    0    0     0    64 1386 2300  0  1 98  1  0  0
 0  0      0 12551120   7036 835488    0    0     0     0  272  377  0  0 100  0  0  0
 0  0      0 12550616   7036 835492    0    0     0     0 1302 2181  0  0 99  0  0  0
 0  0      0 12550616   7040 835492    0    0     4    24  230  319  0  0 99  0  0  0
 0  0      0 12536412   7044 835492    0    0     8     0 1495 2454  1  1 97  0  0  0
 0  0      0 12533708   7052 835492    0    0     0   144 1199 1732  0  1 98  1  0  0
 0  0      0 12530936   7052 835492    0    0     0     0 1648 2873  1  1 99  0  0  0
 0  0      0 12531188   7052 835492    0    0     0     0  184  286  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12530936   7052 835492    0    0     0     0 1321 2195  0  1 99  0  0  0
 0  0      0 12530936   7052 835500    0    0     0     0  279  422  0  0 100  0  0  0
 0  0      0 12530180   7060 835492    0    0     0    64 1881 2958  0  1 99  1  0  0
 0  0      0 12529956   7060 835480    0    0     0     0  656  929  0  0 100  0  0  0
 0  0      0 12528948   7060 835484    0    0     0     0 1304 2213  0  1 99  0  0  0
 0  0      0 12528948   7060 835484    0    0     0     0  236  335  0  0 100  0  0  0
 4  0      0 12544556   7060 835480    0    0     0    64 1584 2641  2  1 98  0  0  0
 0  0      0 12662876   7068 835472    0    0     0    44  295  392  0  0 99  1  0  0
 0  0      0 12662592   7068 835480    0    0     0     0 1367 2244  0  1 99  0  0  0
 0  0      0 12660920   7068 835480    0    0     0     0  267  344  0  2 98  0  0  0
 0  0      0 12660164   7068 835480    0    0     0     0 1254 2151  0  1 99  0  0  0
 0  0      0 12660164   7068 835480    0    0     0     0  169  250  0  0 100  0  0  0
 0  0      0 12659660   7076 835472    0    0     0    28 1337 2266  0  1 99  1  0  0
 0  0      0 12659532   7076 835472    0    0     0     0  192  300  0  0 100  0  0  0
 1  0      0 12659156   7076 835488    0    0     0     0 1085 1930  0  0 99  0  0  0
